K00720	ko00600
K10207	ko00140
K18130	ko01501
K12675	ko00331
K20808	ko00364
K01847	ko00280 ko00630 ko00640 ko00720
K02710	ko00195
K13578	ko04013 ko04060 ko04350 ko04360 ko04390 ko04550 ko05418
K14175	ko00909
K15670	ko01051 ko01052
K11128	ko03008
K01496	ko00340
K15615	ko05202
K13837	ko05144
K18135	ko01501
K11078	ko02010
K15999	ko00522
K07897	ko04137 ko04138 ko04140 ko04144 ko04145 ko05132 ko05146 ko05152
K08218	ko01501
K13555	ko00524
K02829	ko00190
K01999	ko02010 ko02024
K01344	ko04610
K11832	ko03460
K20479	ko04530
K00130	ko00260
K16874	ko00365
K11252	ko04613 ko05034 ko05203 ko05322
K20034	ko00920
K02375	ko04150 ko04310 ko04390 ko04550 ko04916 ko04934 ko05010 ko05022 ko05165 ko05200 ko05205 ko05217 ko05224 ko05225 ko05226
K15011	ko02020
K16179	ko00680
K20626	ko00640 ko00643
K07528	ko04360
K13427	ko00220 ko00330 ko04626
K13290	ko00260
K01788	ko00520
K14399	ko03015
K19821	ko04610
K01369	ko04142 ko04612
K05452	ko04020
K20727	ko04016
K10782	ko00061
K02775	ko00052 ko02060
K10871	ko03440
K12683	ko05133
K15951	ko01057
K08205	ko04976
K01698	ko00860
K12129	ko04712
K07376	ko04022 ko04270 ko04540 ko04611 ko04713 ko04714 ko04730 ko04740 ko04923 ko04970
K08099	ko00860
K18605	ko00720
K12185	ko04144
K10681	ko02020
K21180	ko01059
K07797	ko02020
K02471	ko02010
K09011	ko00290 ko00660
K19727	ko00997
K00414	ko00190 ko04260 ko04714 ko04932 ko05010 ko05012 ko05014 ko05016 ko05020 ko05022 ko05415
K20502	ko00999
K04726	ko01524 ko04071 ko04115 ko04210 ko04215 ko04217 ko04650 ko04932 ko05010 ko05014 ko05022 ko05152 ko05160 ko05161 ko05162 ko05163 ko05164 ko05167 ko05168 ko05169 ko05170 ko05200 ko05416
K08247	ko00450
K10135	ko04115
K01937	ko00240
K19854	ko00523
K01745	ko00340
K02514	ko00534
K04436	ko04010
K06984	ko00790
K16012	ko02010
K12275	ko03060 ko04141
K19241	ko05100
K10547	ko02010
K18890	ko02010
K16044	ko00562
K03096	ko04310 ko05010 ko05022 ko05200 ko05224 ko05225 ko05226
K05291	ko00563
K21131	ko00541
K15481	ko05134
K12042	ko04020
K08690	ko00621
K06009	ko04011
K18071	ko00750
K01819	ko00052
K00706	ko00500 ko04011
K00072	ko00790
K00137	ko00310 ko00330 ko00410
K03927	ko00983
K04781	ko01053
K10613	ko04120
K16824	ko04145 ko04380 ko05140 ko05150 ko05152
K13429	ko04626
K21636	ko00230 ko00240
K04718	ko00600 ko04020 ko04071 ko04072 ko04370 ko04371 ko04666 ko05152
K02667	ko02020
K07413	ko00140 ko00590 ko00591 ko00830 ko04726 ko04750 ko05204
K06211	ko00760
K03781	ko00380 ko00630 ko04011 ko04016 ko04068 ko04146 ko04211 ko04212 ko04213 ko05014 ko05022
K11470	ko04550
K00077	ko00770
K04733	ko04010 ko04064 ko04620 ko04621 ko04624 ko04722 ko05130 ko05132 ko05133 ko05135 ko05140 ko05142 ko05145 ko05152 ko05161 ko05162 ko05164 ko05168 ko05169 ko05170 ko05171
K13557	ko00524
K00364	ko00230
K09584	ko04141
K11069	ko02010
K16201	ko02010
K15933	ko01057
K19853	ko00523
K05339	ko02020
K10895	ko03460
K09093	ko04659 ko04934
K12835	ko03040
K12393	ko04142 ko05170
K15817	ko00909
K01394	ko04657 ko04668 ko05171 ko05202 ko05215 ko05323
K00045	ko00051
K18953	ko04071
K13416	ko04016 ko04075 ko04626
K20182	ko04138 ko05132
K20589	ko00524
K02575	ko00910
K03171	ko04010 ko04064 ko04071 ko04210 ko04217 ko04622 ko04657 ko04668 ko04920 ko05130 ko05131 ko05132 ko05152 ko05160 ko05162 ko05163 ko05164 ko05165 ko05167 ko05168 ko05169 ko05170 ko05203
K21022	ko02025
K05060	ko04060 ko04061 ko04550 ko04630 ko04659 ko05167 ko05171 ko05200 ko05203
K21681	ko00040
K19660	ko00053
K14578	ko00624 ko00626 ko00627 ko00633 ko00642
K12345	ko00140 ko00510
K03117	ko03060 ko03070
K08053	ko04010 ko04014 ko05203
K16689	ko04391 ko04630
K08350	ko02020
K14469	ko00720
K19321	ko01501
K00275	ko00750
K05447	ko04060 ko04630
K13260	ko00943
K01595	ko00620 ko00680 ko00710 ko00720
K12104	ko05120
K13308	ko00523
K10943	ko02020 ko02040 ko05111
K06225	ko04024 ko04340 ko04341 ko04360 ko05200 ko05205 ko05217
K14149	ko05145
K01879	ko00970
K12704	ko00401
K03130	ko03022
K18209	ko00720
K00547	ko00270
K13553	ko00524
K11180	ko00633 ko00920
K18249	ko00627
K13487	ko02020 ko02025
K05150	ko04060 ko04672 ko05340
K01960	ko00020 ko00620 ko00720
K04605	ko04072 ko04080 ko04724 ko05030
K21621	ko00052
K10259	ko04111 ko04120
K20407	ko04150
K04232	ko04080
K11395	ko00030 ko00052
K06208	ko00400
K20712	ko00627
K19064	ko00960
K12749	ko04260 ko04261 ko04371 ko05410 ko05414
K06543	ko05144
K05216	ko04020 ko04080 ko04742
K03124	ko03022 ko05017 ko05203
K06856	ko04020 ko04064 ko04072 ko04145 ko04151 ko04613 ko04640 ko04650 ko04662 ko04664 ko04666 ko04672 ko05130 ko05135 ko05140 ko05143 ko05146 ko05150 ko05152 ko05169 ko05171 ko05202 ko05310 ko05320 ko05322 ko05323 ko05330 ko05340 ko05414 ko05416
K11839	ko04137 ko04144 ko04934
K10616	ko00622
K06636	ko04110 ko04111 ko04113 ko04114
K18164	ko04714
K20232	ko04013
K05293	ko00563
K01832	ko00590 ko04611
K01945	ko00230
K07428	ko04726
K00767	ko00760
K05105	ko04360
K21398	ko04142 ko04216 ko04978
K20595	ko00524
K11246	ko04011
K14656	ko00740
K01874	ko00450 ko00970
K01561	ko00361 ko00625
K19520	ko05219
K19379	ko05162
K12767	ko04113 ko04138 ko04213
K00771	ko00532 ko00534
K21212	ko01059
K19378	ko05162
K20387	ko02024
K02131	ko00190 ko04714 ko05010 ko05012 ko05014 ko05016 ko05020 ko05022 ko05415
K00106	ko00230 ko00232 ko00983 ko04146
K16200	ko02010
K18240	ko00130 ko00400
K18246	ko00910 ko04964
K11329	ko02020
K08232	ko00053
K17742	ko00051
K07874	ko04140 ko05014 ko05022 ko05130 ko05134
K15960	ko01057
K10678	ko00633
K01647	ko00020 ko00630
K07810	ko02020
K01763	ko00450
K06074	ko02010
K15860	ko02020
K05644	ko02010
K05426	ko04060 ko04625 ko04630 ko04659 ko05133 ko05152 ko05200 ko05321 ko05323
K04547	ko04014 ko04062 ko04151 ko04371 ko04713 ko04723 ko04724 ko04725 ko04726 ko04727 ko04728 ko04740 ko04742 ko04745 ko04926 ko05032 ko05034 ko05163 ko05167 ko05170 ko05200
K14308	ko03013 ko05014
K13158	ko05014
K03703	ko03420
K18463	ko04144 ko04212
K13393	ko00950
K02053	ko02024
K18487	ko04550
K01193	ko00052 ko00500
K16259	ko00680
K14963	ko04934
K03723	ko03420
K07364	ko04013 ko04380 ko04660
K04487	ko00730 ko04122
K04870	ko04010 ko04260 ko04261 ko04921 ko05410 ko05412 ko05414
K03841	ko00010 ko00030 ko00051 ko00680 ko00710 ko04152 ko04910 ko04922
K10127	ko04115 ko05206
K07411	ko00830
K18397	ko00403
K05871	ko04020 ko04062 ko04072 ko04650 ko04670 ko04912 ko05135 ko05161 ko05163 ko05170
K07639	ko02020
K19355	ko00051
K06751	ko04144 ko04145 ko04218 ko04514 ko04612 ko04940 ko05163 ko05165 ko05166 ko05167 ko05168 ko05169 ko05170 ko05203 ko05320 ko05330 ko05332 ko05416
K19670	ko00440
K04596	ko04115
K11891	ko02025 ko03070
K07683	ko02020
K10048	ko04657 ko04668 ko05152 ko05202
K05442	ko04060 ko04622 ko04630
K13675	ko00514
K16184	ko04140 ko04150 ko04152 ko04211 ko04213 ko04714 ko05131
K12109	ko05120
K08757	ko03320 ko04975 ko04977 ko04979 ko05143
K11420	ko00310 ko04211
K14592	ko00250 ko04977
K16114	ko01054
K05769	ko04810
K02161	ko01521 ko01522 ko01524 ko04064 ko04066 ko04071 ko04115 ko04140 ko04141 ko04151 ko04210 ko04215 ko04217 ko04261 ko04340 ko04510 ko04621 ko04630 ko04722 ko04725 ko04915 ko04928 ko04933 ko05014 ko05022 ko05131 ko05132 ko05145 ko05152 ko05161 ko05162 ko05168 ko05169 ko05170 ko05200 ko05206 ko05210 ko05215 ko05222 ko05226 ko05418
K21217	ko02040
K01736	ko00400
K12238	ko01053
K10033	ko04060 ko04061 ko04062
K10898	ko03460
K12932	ko00942
K10953	ko05110
K11519	ko04141 ko05014 ko05022
K11787	ko00230 ko00670 ko01523
K19029	ko00051 ko04152 ko04919
K14300	ko03013 ko05014
K01962	ko00061 ko00620 ko00640 ko00720
K16133	ko01054
K12127	ko04712
K04416	ko04010 ko04120 ko04530 ko04622 ko04722 ko04912 ko04935 ko05161 ko05166
K18502	ko02026
K10059	ko04625 ko05152
K08526	ko03320 ko04659 ko04919 ko04920 ko04928 ko05200 ko05202 ko05216 ko05222 ko05223 ko05226
K15528	ko04361 ko04723
K12829	ko03040
K11992	ko00120 ko04146
K03126	ko03022
K14146	ko05145
K06090	ko04530 ko05165
K20332	ko02024
K02210	ko03030 ko04110 ko04111 ko04113
K19771	ko04212
K19282	ko00630
K20436	ko00525
K13952	ko00010 ko00071 ko00350 ko00620 ko00830 ko00980 ko00982 ko05204
K05766	ko04360 ko04810
K12642	ko05412
K03968	ko00190 ko04714 ko04723 ko04932 ko05010 ko05012 ko05014 ko05016 ko05020 ko05022 ko05415
K16083	ko00904
K18360	ko00360
K05174	ko04060 ko04061 ko05321
K08775	ko03440 ko03460 ko05200 ko05212 ko05224
K10292	ko04114
K06276	ko01524 ko03320 ko04011 ko04068 ko04071 ko04140 ko04150 ko04151 ko04152 ko04210 ko04510 ko04660 ko04664 ko04722 ko04910 ko04919 ko04931 ko04960 ko05145 ko05205 ko05213 ko05215 ko05223 ko05231
K06250	ko04151 ko04371 ko04510 ko04512 ko04620 ko04929 ko05165
K01859	ko00941
K20788	ko01052
K01899	ko00020 ko00640
K00958	ko00230 ko00261 ko00450 ko00920
K16257	ko00680
K15932	ko01057
K20016	ko04013 ko04214 ko04215
K00037	ko00120 ko00140
K18604	ko00720
K21227	ko01059
K02152	ko00190 ko04145 ko04150 ko04721 ko04966 ko05110 ko05120 ko05165 ko05323
K04739	ko04910
K06160	ko02010
K16848	ko04520 ko04810 ko05205
K10537	ko02010
K08289	ko00230 ko00670
K18464	ko04144
K03551	ko03440
K01957	ko00997
K07189	ko04910 ko04931
K16064	ko04120 ko04630
K16003	ko00522 ko01052
K10581	ko04120
K05310	ko00563
K06166	ko00440
K16350	ko04514
K01034	ko00310 ko00627 ko00640 ko00650 ko02020
K03657	ko03420 ko03430
K15867	ko05031
K08568	ko04142 ko04210
K04677	ko04350
K04001	ko04610 ko05133
K00152	ko00626
K03654	ko03018
K20553	ko04016
K18521	ko02026
K12849	ko03040
K02150	ko00190 ko04145 ko04150 ko04721 ko04966 ko05110 ko05120 ko05165 ko05323
K13836	ko05144
K05489	ko04060 ko04657 ko04659 ko05321 ko05323
K11450	ko04714
K04163	ko04014 ko04020 ko04080 ko04361 ko04726
K03383	ko00791
K14226	ko00970
K07373	ko04540
K13371	ko00350 ko00360 ko00950
K16359	ko04360 ko04514
K02178	ko04110 ko04111 ko04113 ko04114 ko04914
K02134	ko00190 ko04714 ko05010 ko05012 ko05014 ko05016 ko05020 ko05022 ko05415
K02085	ko04310 ko04390 ko04550 ko04810 ko04934 ko05010 ko05022 ko05165 ko05200 ko05206 ko05210 ko05213 ko05217 ko05224 ko05225 ko05226
K01351	ko05200 ko05215
K05071	ko04060 ko04151 ko04630 ko04640 ko04658 ko04659 ko05200 ko05321
K05508	ko04060 ko04061 ko04062 ko04668 ko05163
K02953	ko03010 ko05171
K05762	ko04530 ko04810 ko05205 ko05206
K05440	ko04060 ko04622 ko04630
K07653	ko02020
K14186	ko00909
K20603	ko04016
K21170	ko01059
K00857	ko00240 ko00983
K07779	ko00532
K12458	ko04722
K04515	ko04012 ko04020 ko04024 ko04066 ko04114 ko04217 ko04261 ko04310 ko04360 ko04713 ko04720 ko04722 ko04725 ko04728 ko04740 ko04745 ko04750 ko04911 ko04912 ko04916 ko04921 ko04922 ko04925 ko04934 ko04971 ko05012 ko05022 ko05031 ko05152 ko05200 ko05205 ko05214 ko05415
K17172	ko05206
K21533	ko04061 ko05163
K11960	ko02010
K04537	ko04014 ko04062 ko04151 ko04371 ko04713 ko04723 ko04724 ko04725 ko04726 ko04727 ko04728 ko04926 ko05032 ko05034 ko05163 ko05167 ko05170 ko05200
K13075	ko02024
K10893	ko03460
K13482	ko00230
K12378	ko04013
K12106	ko05120
K10036	ko02010
K18337	ko00051
K20079	ko00404
K18077	ko00624
K09754	ko00940 ko00941 ko00945
K06678	ko04111
K12402	ko04142
K01903	ko00020 ko00640 ko00660 ko00720
K05637	ko04151 ko04510 ko04512 ko05145 ko05146 ko05165 ko05200 ko05222 ko05410 ko05412 ko05414 ko05416
K07031	ko00540
K11258	ko00290 ko00650 ko00660 ko00770
K12598	ko03018
K04162	ko04020 ko04024 ko04080 ko04726
K00143	ko00300
K05848	ko00600
K02361	ko00130 ko01053
K14494	ko04075
K04518	ko00400
K20567	ko00524
K12787	ko05130
K05186	ko04080 ko04723 ko04727 ko05032 ko05033
K05301	ko00920
K21156	ko04138
K21320	ko00650
K05642	ko02010 ko04142
K05032	ko02010 ko04911 ko04930
K15059	ko00627
K00432	ko00480 ko00590 ko04918 ko05014 ko05016 ko05022
K05872	ko04658 ko04659 ko04660 ko04662 ko04722 ko04920 ko05169 ko05235
K18652	ko00998
K18560	ko00720
K01007	ko00010 ko00620 ko00680 ko00720
K07704	ko02020
K11443	ko02020 ko04112
K03226	ko03070
K10374	ko04260 ko04261 ko05410 ko05414
K05439	ko04060 ko04080 ko04151 ko04630 ko04917
K21103	ko00405
K14460	ko04975
K00010	ko00521 ko00562
K04609	ko04072 ko04080 ko04724
K14645	ko02024
K05349	ko00460 ko00500 ko00940
K16266	ko00460
K14085	ko00010 ko00053 ko00071 ko00260 ko00280 ko00310 ko00330 ko00340 ko00380 ko00410 ko00561 ko00620
K02193	ko02010
K01801	ko00350
K01922	ko00770
K14329	ko00330
K17076	ko02010
K20035	ko00920
K19742	ko00330
K19507	ko02060
K03767	ko01503 ko04217
K02720	ko00195
K08447	ko04270
K14517	ko04075
K06650	ko04011 ko04111 ko04113
K11780	ko00680
K12473	ko04144 ko04913 ko04925 ko04927 ko04934 ko04976 ko04979 ko05145 ko05160
K00502	ko00380 ko00790 ko04361 ko04726
K01053	ko00030 ko00053 ko00930
K14381	ko04137 ko04140 ko04217 ko04218 ko04380 ko05014 ko05022 ko05131 ko05418
K05034	ko04721 ko04727
K04198	ko04020 ko04022 ko04080 ko04916 ko04926 ko05200
K03148	ko00730 ko04122
K04455	ko04010 ko04370 ko05146
K20578	ko00524
K14002	ko04141
K19508	ko02060
K15467	ko01051 ko01052
K14940	ko00680
K12857	ko03040
K06820	ko04360
K14158	ko04973 ko04976 ko04978
K19298	ko05132
K12901	ko00440 ko00998
K19892	ko00500
K14216	ko04621 ko05160 ko05162 ko05164 ko05168 ko05169 ko05171
K02599	ko01522 ko04320 ko04330 ko04361 ko04658 ko04919 ko05020 ko05165 ko05200 ko05206 ko05224
K13852	ko05144
K18852	ko00360
K10353	ko00230
K18611	ko00750
K04022	ko00010 ko00620
K14066	ko00900
K17589	ko04140 ko04211 ko05010 ko05014 ko05016 ko05017 ko05022
K01830	ko00590
K01910	ko02020
K15810	ko00909
K21649	ko05167 ko05203
K03594	ko00860
K06258	ko04512
K03250	ko03013 ko05160
K01590	ko00340
K08837	ko04914
K10128	ko04115
K01485	ko00240 ko00330
K13039	ko00680
K13454	ko04626
K01640	ko00072 ko00280 ko00281 ko00650 ko04146
K03940	ko00190 ko04714 ko04723 ko04932 ko05010 ko05012 ko05014 ko05016 ko05020 ko05022 ko05415
K00204	ko00680
K00019	ko00072 ko00650
K19109	ko00261
K19207	ko01052
K14273	ko00040
K08039	ko04080 ko04950
K17222	ko00920
K01470	ko00330
K19964	ko00230
K05443	ko04060 ko04061 ko04068 ko04625 ko04630 ko04660 ko04672 ko05133 ko05135 ko05140 ko05142 ko05143 ko05144 ko05145 ko05146 ko05150 ko05152 ko05310 ko05320 ko05321 ko05322 ko05330
K20343	ko02024
K19618	ko02020
K06914	ko00680
K20461	ko02010
K19515	ko00362
K05670	ko02010
K00061	ko00830
K00939	ko00230 ko00730
K21226	ko01059
K15665	ko01054
K07955	ko05132
K10950	ko04141 ko05110
K10757	ko00944
K12377	ko04013
K18482	ko00790
K13700	ko04723
K18232	ko02010
K09460	ko00998
K02705	ko00195
K06005	ko04613
K16329	ko00240
K00071	ko00140 ko04960
K12390	ko04142
K01471	ko00930
K13174	ko03013
K02702	ko00195
K03352	ko04110 ko04111 ko04113 ko04114 ko04120 ko04657 ko04914 ko05166
K00054	ko00900
K02642	ko00195
K14143	ko05145
K05522	ko03410
K18682	ko03018
K18809	ko04624
K03094	ko04110 ko04111 ko04114 ko04120 ko04141 ko04310 ko04341 ko04350 ko04710 ko05131 ko05132 ko05170 ko05200
K05444	ko04060 ko04061 ko04630
K21269	ko04144
K05356	ko00900
K14232	ko00970
K07920	ko04140
K16595	ko04060 ko04061 ko04062 ko04064
K05199	ko04024 ko04080 ko04713 ko04723 ko04724 ko04728 ko04730 ko05016 ko05017 ko05022 ko05031 ko05033 ko05202
K13975	ko05146
K08093	ko00030 ko00680
K14594	ko00906
K00721	ko00510
K14530	ko03008 ko03013
K11710	ko02010
K08260	ko00860
K21100	ko04621 ko04657 ko05150
K10700	ko00642
K03404	ko00860
K01499	ko00680
K08007	ko04530 ko04670 ko04810 ko04971 ko05130 ko05205 ko05206
K05054	ko04080
K11812	ko00380 ko00966
K06519	ko04150 ko04216 ko04974
K19563	ko00780
K09835	ko00906
K18832	ko04080
K02977	ko03010 ko04120 ko04137 ko05012 ko05022 ko05131 ko05167 ko05171
K01291	ko04972 ko04974
K03991	ko04145 ko04610 ko05150 ko05171
K06982	ko00770
K11409	ko04613 ko05034 ko05203
K12666	ko00510 ko00513 ko04141
K01909	ko00071
K07441	ko00510 ko00513
K14529	ko03013
K14498	ko04016 ko04075
K19312	ko00280 ko00630 ko00640
K01198	ko00520
K10599	ko03040 ko04120
K01840	ko00051 ko00520 ko00541
K06842	ko04360
K03332	ko00051
K18341	ko04152
K05504	ko04060
K00012	ko00040 ko00053 ko00520 ko00541
K15936	ko01057
K17274	ko05132
K10885	ko03450
K00020	ko00280
K04492	ko04310 ko04390 ko04520 ko04916 ko04934 ko05132 ko05167 ko05200 ko05210 ko05213 ko05215 ko05216 ko05217 ko05221 ko05224 ko05225 ko05226 ko05412
K03856	ko00400
K12339	ko00270
K01367	ko04141 ko04210 ko04217 ko04218 ko05010 ko05022 ko05131
K13912	ko04970
K03679	ko03018
K00716	ko00601
K05481	ko04060
K17488	ko00790
K15633	ko00010 ko00260 ko00680
K16226	ko04626
K12938	ko00942
K01435	ko00780 ko04977
K19340	ko02010
K12276	ko05111
K07776	ko02020
K04550	ko04979 ko05010 ko05144
K11149	ko00830
K08906	ko00195
K08498	ko04130
K06528	ko04140 ko04142 ko04145 ko05152
K14688	ko04978
K00140	ko00280 ko00410 ko00562 ko00640
K15413	ko05168 ko05203
K20784	ko00514
K13536	ko04666 ko05140
K14198	ko01503 ko05150
K10754	ko03030 ko03420 ko03430
K05265	ko04080
K10618	ko00622
K12968	ko04623 ko05162 ko05164 ko05171
K06632	ko04110 ko05170
K06152	ko00030
K10923	ko05111
K00484	ko00350 ko00740
K11311	ko00627
K21050	ko05163
K01251	ko00270
K01956	ko00240 ko00250
K19102	ko00261
K09693	ko02010
K12694	ko00901
K19228	ko01503 ko02010
K02288	ko00196
K20454	ko00760
K14418	ko00364
K05418	ko04060 ko04151 ko04630
K13708	ko04510 ko04666 ko04810 ko05100 ko05131 ko05135
K17532	ko04150 ko04152
K14252	ko00253 ko01057
K21635	ko01522 ko04330 ko04658 ko05200 ko05224
K02992	ko03010
K12921	ko00904
K06640	ko03460 ko04110 ko04115 ko04214 ko04218 ko05165 ko05166 ko05170
K07236	ko04122
K21215	ko01059
K13677	ko00561
K05718	ko04015 ko04514 ko04613 ko04650 ko04670 ko04810 ko05144 ko05150 ko05166 ko05169 ko05323 ko05416
K21209	ko01059
K05296	ko00140 ko00984
K04126	ko00311
K07769	ko02020
K05214	ko04024 ko04080 ko04724 ko05017 ko05020 ko05030 ko05031 ko05033 ko05034
K03879	ko00190 ko04714 ko04723 ko05010 ko05012 ko05014 ko05016 ko05020 ko05022 ko05415
K19767	ko04212 ko04213
K10447	ko04120
K07709	ko02020
K10193	ko02010
K12482	ko04144
K12637	ko00905
K02124	ko00190
K18090	ko00361 ko00362 ko00623 ko00625
K00568	ko00130
K03076	ko02024 ko03060 ko03070
K04332	ko04080
K04334	ko02026
K05840	ko04020 ko04024 ko04080 ko04728
K11383	ko02020
K07534	ko00362
K17206	ko02010
K05343	ko00500
K14280	ko03013 ko03040
K02261	ko00190 ko04260 ko04714 ko04932 ko05010 ko05012 ko05014 ko05016 ko05020 ko05022 ko05415
K08967	ko00270
K17131	ko05206
K10047	ko00053 ko00562 ko04070
K12858	ko03040
K12240	ko01053
K20179	ko04138 ko05132
K12596	ko03018
K02420	ko02040
K15798	ko00909
K06576	ko05144
K06055	ko04330 ko05165 ko05200 ko05224
K13478	ko04626
K05078	ko04060 ko04630
K07972	ko04745
K17683	ko00232 ko00830 ko00980 ko00982 ko00983 ko05204
K18968	ko02026
K12672	ko04060 ko04061 ko04062 ko04620
K04469	ko04010 ko04064 ko04380 ko04625 ko05134 ko05166 ko05169 ko05200 ko05203 ko05224
K07418	ko00590 ko00591 ko04726 ko04750 ko04913
K02926	ko03010
K09447	ko04620 ko04621 ko04622 ko04623 ko05160 ko05161 ko05162 ko05164 ko05167 ko05168 ko05169 ko05203
K05816	ko02010
K13435	ko04626
K02180	ko04110 ko04111 ko05166
K03001	ko03020
K02605	ko04110 ko04111 ko04113
K15910	ko00520
K01703	ko00290 ko00660 ko00966
K14334	ko00362
K00625	ko00430 ko00620 ko00640 ko00680 ko00720
K20913	ko04064
K20156	ko01059
K08008	ko04380 ko04933 ko05010 ko05022 ko05418
K03695	ko04213
K04743	ko00532
K20679	ko00523 ko00541
K10081	ko04141
K03133	ko03022
K01439	ko00300
K04227	ko04020 ko04072 ko04080 ko04270
K15857	ko00520 ko00541
K06683	ko04111 ko04113 ko04392
K08510	ko04130
K12605	ko03018
K09837	ko00906
K20735	ko04664
K01837	ko00010 ko00260
K18013	ko00310
K04150	ko04020 ko04080 ko04971
K03151	ko00730 ko04122
K08688	ko00260 ko00330
K04207	ko04080
K10176	ko04013
K17396	ko05206
K16683	ko04391 ko04392
K02502	ko00340
K13378	ko00190
K00131	ko00010 ko00030
K05537	ko00513
K10145	ko04115 ko05206
K02991	ko01521 ko03010 ko04066 ko04150 ko04151 ko04371 ko04714 ko04910 ko05171 ko05205
K20566	ko00524
K18806	ko04340 ko05200 ko05217
K03007	ko03020 ko04623 ko05016
K17794	ko04212
K02916	ko03010
K17765	ko04139
K08295	ko00627
K12896	ko03040 ko05014 ko05168
K13129	ko03013
K00340	ko00190
K09064	ko05017
K17649	ko00254
K09299	ko05202 ko05206 ko05215
K18897	ko00260
K11233	ko02020 ko04011 ko04139
K06544	ko04514 ko04613 ko05150
K01319	ko04080 ko04142 ko04613 ko04614 ko05146 ko05322
K13505	ko04130 ko04145
K01907	ko00280 ko00650
K20582	ko00524
K05222	ko04080 ko04750
K07794	ko02020
K15794	ko00909
K13490	ko02020 ko02025
K15225	ko04918
K02204	ko00260
K02265	ko00190 ko04260 ko04714 ko04932 ko05010 ko05012 ko05014 ko05016 ko05020 ko05022 ko05415
K18671	ko04613 ko05034 ko05203
K08101	ko00860
K02591	ko00625 ko00910
K11417	ko00760
K21669	ko05167 ko05203
K02963	ko03010
K00418	ko00190 ko04260 ko04714 ko04932 ko05010 ko05012 ko05014 ko05016 ko05020 ko05022 ko05415
K03257	ko03013
K11080	ko02010
K14230	ko00970
K02365	ko04110 ko04111 ko04113 ko04114 ko05166
K18866	ko00550 ko01502 ko02020
K07326	ko05133
K08532	ko04659 ko04710 ko05017 ko05321
K14682	ko00220
K18026	ko04630
K05018	ko04966
K17446	ko04022 ko04068 ko04140 ko04152 ko04211 ko04213 ko04910 ko04920 ko04923 ko04930 ko04935 ko05010
K16431	ko01055 ko01059
K09470	ko00330
K18062	ko00311
K15086	ko00902
K21356	ko04137 ko04621 ko05012 ko05022
K02724	ko00195
K08493	ko04130 ko04138
K09561	ko04120 ko04141
K11868	ko00380
K03047	ko03020
K10055	ko05200 ko05202 ko05221
K09054	ko04141 ko05010 ko05012 ko05014 ko05022
K07691	ko02020 ko02024
K15422	ko00562 ko00920 ko04070
K01817	ko00400
K13213	ko05014
K16144	ko04390
K14378	ko04380
K13815	ko02020 ko02024
K15359	ko00760
K05223	ko04080
K04463	ko04010 ko04540 ko04722 ko04921 ko05418
K20486	ko02020 ko02024
K04735	ko01523 ko04010 ko04014 ko04024 ko04062 ko04064 ko04066 ko04071 ko04137 ko04151 ko04210 ko04211 ko04218 ko04380 ko04613 ko04620 ko04621 ko04622 ko04623 ko04625 ko04657 ko04658 ko04659 ko04660 ko04662 ko04668 ko04722 ko04917 ko04920 ko04926 ko04931 ko04932 ko04933 ko05010 ko05022 ko05030 ko05120 ko05130 ko05131 ko05132 ko05133 ko05134 ko05135 ko05140 ko05142 ko05145 ko05146 ko05152 ko05160 ko05161 ko05162 ko05163 ko05164 ko05165 ko05166 ko05167 ko05168 ko05169 ko05170 ko05171 ko05200 ko05202 ko05203 ko05212 ko05215 ko05220 ko05221 ko05222 ko05235 ko05321 ko05415 ko05418
K00225	ko00053
K11394	ko00330
K19113	ko00261
K13062	ko00270 ko02024
K03069	ko04310 ko05010 ko05022 ko05200 ko05224 ko05225 ko05226
K12353	ko00600
K11893	ko02025
K14224	ko00970
K19028	ko00051 ko04152 ko04922
K16404	ko01052
K17049	ko00642
K02821	ko00053 ko02060
K01682	ko00020 ko00630 ko00640 ko00720
K13222	ko00402
K15858	ko00520 ko00541
K03880	ko00190 ko04714 ko04723 ko05010 ko05012 ko05014 ko05016 ko05020 ko05022 ko05415
K02929	ko03010 ko05171
K04622	ko04621
K05434	ko04060 ko04630 ko04659 ko05321
K20693	ko04624
K02020	ko02010
K01383	ko04011
K05050	ko04060 ko04061 ko04062 ko04072 ko04144 ko05120 ko05163
K16334	ko05166
K19785	ko00760
K07197	ko04152 ko04910 ko04931 ko04932
K01810	ko00010 ko00030 ko00500 ko00520
K00325	ko00760
K01771	ko00562
K02690	ko00195
K16153	ko00500
K13460	ko04626
K20593	ko00524
K04348	ko04010 ko04020 ko04022 ko04114 ko04218 ko04310 ko04360 ko04370 ko04380 ko04625 ko04650 ko04658 ko04659 ko04660 ko04662 ko04720 ko04724 ko04728 ko04921 ko04922 ko04924 ko05010 ko05014 ko05020 ko05022 ko05031 ko05152 ko05163 ko05166 ko05167 ko05170 ko05235
K09828	ko00100
K14210	ko04974
K02392	ko02040
K02794	ko00051 ko00520 ko02060
K10839	ko03420 ko04141
K10701	ko00642
K18160	ko04714
K16207	ko00909
K16792	ko00300 ko00680
K04631	ko04744
K10189	ko02010
K09023	ko00240
K12133	ko04712
K10040	ko02010
K02160	ko00061 ko00620 ko00640 ko00720
K11150	ko00830
K13372	ko00350 ko00360 ko00950
K17167	ko05206
